cls,board
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-Busines>NDHU-Finance,NDHU_FIN96
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-Busines>NDHU-Finance,NDHU_FIN97
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-Busines>NDHU-Finance,NDHU_FIN98
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-Busines>NDHU-Finance,NDHU_FIN99
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-Busines>NDHU-Finance,NDHU_FINBASE
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-Busines>NDHU-Finance,NDHU_FINBASK
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-Busines>NDHU-Finance,NDHU_FINBM
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-Busines>NDHU-Finance,NDHU_FinPing
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-Busines>NDHU-Finance,NDHU_FINVol
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-Busines>NDHU-Finance,NDHU_MFIN96
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-Busines>NDHU-Finance,NDHU_MFIN98
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-Busines>NDHU-Finance,NDHU_MFIN99
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-Busines>NDHU-MBA,NDHU-MBA93
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-Busines>NDHU-MBA,NDHU-MBA94
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-Busines>NDHU-MBA,NDHU-MBA95
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-Busines>NDHU-MBA,NDHU-MBA97
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-Busines>NDHU-MBA,NDHU-MBA98
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-Busines>NDHU-MBA,NDHU-MBA99
D_Group>South-Area>South-Univ>NUK-Group,NUK-APIBM
D_Group>South-Area>South-Univ>NUK-Group,NUK-APIBM100
D_Group>South-Area>South-Univ>NUK-Group,NUK_LFB
D_Group>South-Area>South-Univ>NUK-Group,NUK_Transfer
D_Group>South-Area>South-Univ>NUK-Group,NUK_Baseball
D_Group>South-Area>South-Univ>NUK-Group,NUK_TALK
D_Group>South-Area>South-Univ>NUK-Group,NUK_EE100A
D_Group>South-Area>South-Univ>NUK-Group,NUK-AM
D_Group>South-Area>South-Univ>NUK-Group,NUK-AM95
D_Group>South-Area>South-Univ>NKNU_Group,NKNU_ITE_E94
D_Group>South-Area>South-Univ>NKNU_Group,NKNU_ChmG099
D_Group>South-Area>South-Univ>NKNU_Group,NKNU_BIO
D_Group>South-Area>South-Univ>NKNU_Group,NKNU_BT100
D_Group>South-Area>South-Univ>NKNU_Group,NKNU_BT102
D_Group>South-Area>South-Univ>NKNU_Group,NKNU_BT97
D_Group>South-Area>South-Univ>NKNU_Group,NKNU_BT98
D_Group>South-Area>South-Univ>NKNU_Group,NKNU_BT99
D_Group>South-Area>South-Univ>NKNU_Group,NKNU_OECE
D_Group>South-Area>South-Univ>NKNU_Group,NKNU_OECE100
D_Group>South-Area>South-Univ>NKNU_Group,NKNU_OECE96
D_Group>South-Area>South-Univ>NKNU_Group,NKNU_OECE97
D_Group>South-Area>South-Univ>NKNU_Group,NKNU_Phy094
D_Group>South-Area>South-Univ>NKNU_Group,NKNU_Phy098
D_Group>South-Area>South-Univ>NKNU_Group,NKNU_Phy099
D_Group>South-Area>South-Univ>NKNU_Group,NKNU_Phy100
D_Group>South-Area>South-Univ>NKNU_Group,NKNU_LGBT
D_Group>South-Area>South-Univ>NKNU_Group,NKNU_TG
D_Group>South-Area>South-Univ>NKNU_Group,NKNU_Eng91A
D_Group>South-Area>South-Univ>NKNU_Group,NKNU_Eng91B
D_Group>South-Area>South-Univ>NKNU_Group,NKNU_Eng92A
D_Group>South-Area>South-Univ>NKNU_Group,NKNU_Eng92B
D_Group>South-Area>South-Univ>NKNU_Group,NKNU_Eng93A
D_Group>South-Area>South-Univ>NKNU_Group,NKNU_ENG94A
D_Group>South-Area>South-Univ>NKNU_Group,NKNU
D_Group>South-Area>South-Univ>TNNUA-Group,TNNUA-MAD
D_Group>South-Area>South-Univ>TNNUA-Group,tnnua_music
D_Group>South-Area>South-Univ>TNNUA-Group,TNNUA-MUSEUM
D_Group>South-Area>South-Univ>TNNUA-Group,TNNUA_AH_94
D_Group>South-Area>South-Univ>NKNU_Group,NKNUCityHall
D_Group>South-Area>South-Univ>NKNU_Group,NKNU_ICE
D_Group>South-Area>South-Univ>NKNU_Group,NKNU_MaG099
D_Group>South-Area>South-Univ>NCKU_Group,NCKU-ES99
D_Group>South-Area>South-Univ>NCKU_Group,NCKU_IIM
D_Group>South-Area>South-Univ>NCKU_Group,NCKU-PH100
D_Group>South-Area>South-Univ>NCKU_Group,NCKU-PH98
D_Group>South-Area>South-Univ>NCKU_Group,NCKU-PH99
D_Group>South-Area>South-Univ>NCKU_Group,NCKU-IMM101
D_Group>South-Area>South-Univ>NCKU_Group,NCKU-IMM95
D_Group>South-Area>South-Univ>NCKU_Group,NCKU-Chem
D_Group>South-Area>South-Univ>NCKU_Group,NCKU_ISAPS99
D_Group>South-Area>South-Univ>NCKU_Group,NCKU_TWLG
D_Group>South-Area>South-Univ>NCKU_Group,NCKU_BC100
D_Group>South-Area>South-Univ>NCKU_Group,NCKU-LS_MB
D_Group>South-Area>South-Univ>NCKU_Group,NCKU_LSA
D_Group>South-Area>South-Univ>NCKU_Group,NCKU-physiol
D_Group>South-Area>South-Univ>NCKU_Group,NCKU_BMSOFT
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-polytec>NDHU-EE,NDHU-EE93
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-polytec>NDHU-EE,NDHU-EE97
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-polytec>NDHU-EE,NDHU-MITLab
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-polytec>NDHU-EE,NDHU_EE100
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-polytec>NDHU-EE,NDHU_RFIC
D_Group>South-Area>South-Univ>NCKU_Group,NCKU-EOSE96
D_Group>South-Area>South-Univ>NCKU_Group,NCKU-EOSE97
D_Group>South-Area>South-Univ>NCKU_Group,NCKU_EOE98
D_Group>South-Area>South-Univ>NCKU_Group,NCKU_EARTH98
D_Group>South-Area>South-Univ>NCKU_Group,NCKU_ES99
D_Group>South-Area>South-Univ>NCKU_Group,NCKU-Geront
D_Group>South-Area>South-Univ>NCKU_Group,NCKU-BEH93
D_Group>South-Area>South-Univ>NCKU_Group,NCKU-BEH95
D_Group>South-Area>South-Univ>NCKU_Group,NCKU_PT96
D_Group>South-Area>South-Univ>NCKU_Group,NCKU-ARC97
D_Group>South-Area>South-Univ>NCKU_Group,NCKU-DAA94
D_Group>South-Area>South-Univ>NCKU_Group,NCKU_DAA-99
D_Group>South-Area>South-Univ>NCKU_Group,NCKU
D_Group>South-Area>South-Univ>NCKU_Group,NCKU_EDU97
D_Group>South-Area>South-Univ>NCKU_Group,NCKU_MI100
D_Group>South-Area>South-Univ>NCKU_Group,Ncku_MI101
D_Group>South-Area>South-Univ>NCKU_Group,NCKU_MI102
D_Group>South-Area>South-Univ>NCKU_Group,NCKU_MI99
D_Group>South-Area>South-Univ>NCKU_Group,NCKU_ECO97
D_Group>South-Area>South-Univ>NCKU_Group,NCKU_CSIE
D_Group>South-Area>South-Univ>NCKU_Group,NCKU_CSIE93
D_Group>South-Area>South-Univ>NCKU_Group,NCKU_WMMKS
D_Group>South-Area>South-Univ>NCKU_Group,NCKU_TM100
D_Group>South-Area>South-Univ>NCKU_Group,NCKU_TM99
D_Group>South-Area>South-Univ>NCKU_Group,NCKU-ee102
D_Group>South-Area>South-Univ>NCKU_Group,NCKU-EE94A
D_Group>South-Area>South-Univ>NCKU_Group,NCKU_RuanLab
D_Group>South-Area>South-Univ>NCKU_Group,NCKU_Math
D_Group>South-Area>South-Univ>NCKU_Group,NCKU_ME98C
D_Group>South-Area>South-Univ>NCKU_Group,NCKU_MEPhC
D_Group>South-Area>South-Univ>NCKU_Group,NCKU-HIS99
D_Group>South-Area>South-Univ>NCKU_Group,NCKU-MAsix
D_Group>South-Area>South-Univ>NCKU_Group,NCKU_ENV100
D_Group>South-Area>South-Univ>NCKU_Group,NCKU_ENV90
D_Group>South-Area>South-Univ>NCKU_Group,NCKU_RehLab
D_Group>South-Area>South-Univ>NCKU_Group,NCKU_Ultrasd
D_Group>South-Area>South-Univ>NCKU_Group,NCKU-Pharm98
D_Group>South-Area>South-Univ>NCKU_Group,NCKU-Pharm99
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>ShuangHeJH,NanShan10
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>ShuangHeJH,GSJH-Talk
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>ShuangHeJH,JHJH01st
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>HsinTienJH,CJSH27thYi
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>HsinTienJH,KANGCHAO3301
D_Group>Taipei-Area>TPE-Junior>Tai_Element>ShuangHeEl,shioulang536
D_Group>Taipei-Area>TPE-Junior>Tai_Element>SongShanEl,TunHua31t617
D_Group>Taipei-Area>TPE-Junior>Tai_Element>WuGuBaLiEl,PL54th605
D_Group>Taipei-Area>TPE-Junior>Tai_Element>ZhongzhengEl,ED101
D_Group>Taipei-Area>TPE-Junior>Tai_Element>ZhongzhengEl,HTPS31th606
D_Group>Taipei-Area>TPE-Junior>Tai_Element>ZhongzhengEl,CEES53th611
D_Group>Taipei-Area>TPE-Junior>Tai_Element>WanhuaEl,WDxxth614
D_Group>Taipei-Area>TPE-Junior>Tai_Element>NeihuEl,BH06thSP
D_Group>Taipei-Area>TPE-Junior>Tai_Element>ZhongshanEl,CS52ndSP
D_Group>Taipei-Area>TPE-Junior>Tai_Element>DaanElemelt,KTPS41th610
D_Group>Taipei-Area>TPE-Junior>Tai_Element>DaanElemelt,KTPS42th609
D_Group>Taipei-Area>TPE-Junior>Tai_Element>DaanElemelt,NTUEE50thchi
D_Group>South-Area>South-Univ>NCYU_GROUP>NCYU-AGRI,NCYU_AGRI_95
D_Group>South-Area>South-Univ>NCYU_GROUP>NCYU-AGRI,NCYU_AGRI_97
D_Group>South-Area>South-Univ>NCYU_GROUP>NCYU-AGRI,NCYU_AGRI_98
D_Group>South-Area>South-Univ>NCYU_GROUP>NCYU-AGRI,NCYU_DBAA_00
D_Group>South-Area>South-Univ>NCYU_GROUP>NCYU-Foreign,NCYU_AFL_94
D_Group>South-Area>South-Univ>NCYU_GROUP>NCYU-Foreign,NCYU_AFL_96
D_Group>South-Area>South-Univ>NCYU_GROUP>NCYU-Foreign,NCYU_AFL_97
D_Group>South-Area>South-Univ>NCYU_GROUP>NCYU-AB,NCYU_AB_93
D_Group>South-Area>South-Univ>NCYU_GROUP>NCYU-AB,NCYU_AB_94
D_Group>South-Area>South-Univ>NCYU_GROUP>NCYU-AB,NCYU_AB_95
D_Group>South-Area>South-Univ>NCYU_GROUP>NCYU-AB,NCYU_AB_96
D_Group>South-Area>South-Univ>NCYU_GROUP>NCYU-AB,NCYU_AQUA_98
D_Group>South-Area>South-Univ>NCYU_GROUP>NCYU-GC,NCYU_GC_96
D_Group>South-Area>South-Univ>NCYU_GROUP>NCYU-GC,NCYU_GC_97
D_Group>South-Area>South-Univ>NCYU_GROUP>NCYU-GC,NCYU_GC_98
D_Group>South-Area>South-Univ>NCYU_GROUP>NCYU-GC,NCYU_GC_99
D_Group>South-Area>South-Univ>NCYU_GROUP>NCYU-GC,NCYU_GC_TTT
D_Group>South-Area>South-Univ>NCYU_GROUP>NCYU_DVM,NCYU_DVM_97
D_Group>South-Area>South-Univ>NCYU_GROUP>NCYU_DVM,NCYU_DVM_98
D_Group>South-Area>South-Univ>NCYU_GROUP>NCYU_DVM,NCYU_DVM_99N
D_Group>South-Area>South-Univ>NCYU_GROUP>NCYU_DVM,NCYU_DVM_BAD
D_Group>South-Area>South-Univ>NUK-Group>NUK_AC,NUK_AC100
D_Group>South-Area>South-Univ>NUK-Group>NUK_AC,NUK_AC101
D_Group>South-Area>South-Univ>NUK-Group>NUK_AC,NUK_AC102
D_Group>South-Area>South-Univ>NUK-Group>NUK_AC,NUK_AC97
D_Group>South-Area>South-Univ>NUK-Group>NUK_AC,NUK_AC98
D_Group>South-Area>South-Univ>NUK-Group>NUK_AC,NUK_AC99
D_Group>South-Area>South-Univ>NCYU_GROUP>NCYU-DMI,NCYU_DMI_96
D_Group>South-Area>South-Univ>NCYU_GROUP>NCYU-DMI,NCYU_DMI_97
D_Group>South-Area>South-Univ>NCYU_GROUP>NCYU-DMI,NCYU_DMI_98
D_Group>South-Area>South-Univ>NCYU_GROUP>NCYU-DMI,NCYU_DMI_99
D_Group>South-Area>South-Univ>NCKU_Group>NCKU_Club,NCKU-dance
D_Group>South-Area>South-Univ>NCKU_Group>NCKU_Club,NCKU-Photo
D_Group>South-Area>South-Univ>NCKU_Group>NCKU_Club,NCKU-railway
D_Group>South-Area>South-Univ>NCKU_Group>NCKU_Club,Ncku_Chess
D_Group>South-Area>South-Univ>NCKU_Group>NCKU_Club,sttmountain
D_Group>South-Area>South-Univ>NCKU_Group>NCKU_Club,TO-LesQu
D_Group>South-Area>South-Univ>NCYU_GROUP>NCYU_Fst,NCYU_Fst_00
D_Group>South-Area>South-Univ>NCYU_GROUP>NCYU_Fst,NCYU_Fst_97
D_Group>South-Area>South-Univ>NCYU_GROUP>NCYU_Fst,NCYU_Fst_98
D_Group>South-Area>South-Univ>NCYU_GROUP>NCYU_Fst,NCYU_Fst_99
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>HsinYiJunior,YoungChi306
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>HsinYiJunior,HY29th307
D_Group>South-Area>South-Univ>NCKU_Group>NCKU-PHY,NCKU-PHY-FC
D_Group>South-Area>South-Univ>NCKU_Group>NCKU-PHY,NCKU-PHY95
D_Group>South-Area>South-Univ>NCKU_Group>NCKU-PHY,NCKU-Phys98
D_Group>South-Area>South-Univ>NCKU_Group>NCKU-PHY,NCKU_phy_BMT
D_Group>South-Area>South-Univ>NCKU_Group>NCKU-PHY,NCKU_PHY_T-T
D_Group>South-Area>South-Univ>NCYU_GROUP>HisGeo,HisGeo_94
D_Group>South-Area>South-Univ>NCYU_GROUP>HisGeo,HisGeo_95
D_Group>South-Area>South-Univ>NCYU_GROUP>HisGeo,HisGeo_96
D_Group>South-Area>South-Univ>NCYU_GROUP>HisGeo,HisGeo_97
D_Group>South-Area>South-Univ>NCYU_GROUP>HisGeo,HisGeo_99
D_Group>South-Area>South-Univ>NCYU_GROUP>HisGeo,NCYU_HisGeo
D_Group>South-Area>South-Univ>NCYU_GROUP>HisGeo,S_A_HisGeo
D_Group>South-Area>South-Univ>NCKU_Group>NCKU-Stat,NCKU-StaGS00
D_Group>South-Area>South-Univ>NCKU_Group>NCKU-Stat,NCKU-StaGS01
D_Group>South-Area>South-Univ>NCKU_Group>NCKU-Stat,NCKU-StaGS99
D_Group>South-Area>South-Univ>NCKU_Group>NCKU-Stat,NCKU-Stat-94
D_Group>South-Area>South-Univ>NCKU_Group>NCKU-Stat,NCKU-Stat-95
D_Group>South-Area>South-Univ>NCKU_Group>NCKU-Stat,NCKU-Stat-96
D_Group>South-Area>South-Univ>NCKU_Group>NCKU-Stat,NCKU-Stat-97
D_Group>South-Area>South-Univ>NCKU_Group>NCKU-Stat,NCKU-Stat-98
D_Group>South-Area>South-Univ>NCKU_Group>NCKU-Stat,NCKU_STAT100
D_Group>Taipei-Area>TPE-Junior>Tai_Element>SanchungEl,ECES50th616
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>XinzhuangJH,SinTai20t313
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>XinzhuangJH,XZ25th248
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>SongShanJH,Jieshou-Talk
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>SongShanJH,JS29th314
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>PeitouJunior,Peitou29t316
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>WenShanJH,WS28th301
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>ZhongshanJH,BeiAn25th307
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>ZhongshanJH,BeiAn27th312
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>ZhongshanJH,BeiAn28th311
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>BanciaoJH,CS15th344
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>BanciaoJH,PC26th318
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>BanciaoJH,HS26th303
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>BanciaoJH,HS29th343
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>NeihuJunior,SM05th3xx
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>NeihuJunior,SM11th314
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>DaanJunior,Daan26th316
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>DaanJunior,Daan30th321
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>DaanJunior,MZ26th304
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>DaanJunior,HP23rd301
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>DaanJunior,FH-Talk
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>DaanJunior,FH26thChih
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>DaanJunior,FH34thCh
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>ZZJunior,CCJH12th311
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>ZZJunior,CCJH14th306
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>ZZJunior,CCJH18th315
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>ZZJunior,CCJH22th317
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>ZZJunior,HT24th314
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>ZZJunior,HT33rd311
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>ZZJunior,NanMen-Talk
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>ZZJunior,NanMen34t314
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>DatongJunior,cchs28thChin
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>SanchungJH,ECJH06th303
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>SanchungJH,BHJH21th321
D_Group>Taipei-Area>TPE-Junior>Tai_Junior>SanchungJH,LUCHUO332
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-History,His-Associa
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-History,HisShark
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-History,NDHU-His100
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-History,NDHU-His101
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-History,NDHU-His102
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-History,NDHU-His103
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-History,NDHU-His104
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-History,NDHU-His93
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-History,NDHU-His94
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-History,NDHU-His95
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-History,NDHU-His96
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-History,NDHU-His97
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-History,NDHU-His98
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-History,NDHU-His99
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-History,NDHU-His_BMT
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-History,NDHU-His_MB
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-History,NDHU-His_MV
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-History,NDHU-His_RI
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-History,NDHU-His_TT
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-History,NDHU-His_WB
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-History,NDHU-His_WV
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-History,NDHUHisInfor
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-Econ,NDHU-Econ10
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-Econ,NDHU-EconFBT
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-Econ,NDHU-EconHR
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-Econ,NDHU-EconSA
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-DSLS,NDHU-DSLS02
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-DSLS,NDHU-DSLS03
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-DSLS,NDHU-DSLS04
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-DSLS,NDHU-DSLS05
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-DSLS,NDHU-DSLS06
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-DSLS,NDHU-DSLS07
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-DSLS,NDHU-DSLS08
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-DSLS,NDHU-DSLS09
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-DSLS,NDHU-DSLS10
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-DSLS,NDHU-DSLS11
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-DSLS,NDHU-DSLS12
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-DSLS,NDHU-DSLS13
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-DSLS,NDHU-SL_BA
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-DSLS,NDHU-SL_MBT
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-DSLS,NDHU-SL_MVB
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-DSLS,NDHU-SL_SBT
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-DSLS,NDHU-SL_TNS
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-DSLS,NDHU-SL_WBT
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-DSLS,NDHU-SL_WVB
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-DSLS,NDHU-SLA
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-DSLS,NDHU-TRLS14
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-DSLS,NDHU-TRLS15
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-English,NDHU-ENG-08
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-English,NDHU-ENG-MV
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-English,NDHU-ENG-WB
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-English,NDHU-ENG-WV
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-English,NDHU-ENG04
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-dchin,NDHU-CGB
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-dchin,NDHU-ChBb
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-dchin,NDHU-Chpt
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-dchin,NDHU-dc-VB
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-dchin,NDHU-dc100
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-dchin,NDHU-dc101
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-dchin,NDHU-dc102
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-dchin,NDHU-dc94
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-dchin,NDHU-dc95
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-dchin,NDHU-dc96
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-dchin,NDHU-dc97
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-dchin,NDHU-dc98
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-dchin,NDHU-dc98gm
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-dchin,NDHU-dc99
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-dchin,NDHU-dcBm
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-dchin,NDHU-dcCM
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-dchin,NDHU-dcDRAMA
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-dchin,NDHU-dcOB
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-dchin,NDHU-dcRI
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-dchin,NDHU-dcSB
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-dchin,NDHU-dcTT
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-humanit>NDHU-dchin,NDHU-sl103
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-polytec>NDHU-MSE,NDHU-MSE-SB
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-polytec>NDHU-MSE,NDHU-MSE91
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-polytec>NDHU-MSE,NDHU-MSE92
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-polytec>NDHU-MSE,NDHU-MSEGGBK
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-polytec>NDHU-MSE,NDHU-MSESBOB
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-polytec>NDHU-MSE,NDHU_MSE100
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-polytec>NDHU-MSE,NDHU_MSE93
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-polytec>NDHU-MSE,NDHU_MSE94
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-polytec>NDHU-MSE,NDHU_MSE95
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-polytec>NDHU-MSE,NDHU_MSE96
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-polytec>NDHU-MSE,NDHU_MSE97
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-polytec>NDHU-MSE,NDHU_MSE98
D_Group>East-Area>East-Univ>NDHU_Group>NDHU-polytec>NDHU-MSE,NDHU_MSE99
